5	1	2	X	5		Y40033_TRS_V1_G5_U1_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week2/lesson5.html
4	2	1	X	5	UPDATED	Y40028_TRS_V1_G4_U2_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson5.html
3	1	1	X	6		Y40023_TRS_V1_G3_U1_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week1/lesson6.html
3	2	3	X	11		Y40023_TRS_V1_G3_U2_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson11.html
5	1	3	X	8		Y40033_TRS_V1_G5_U1_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week3/lesson8.html
6	2	2	X	9		Y49534_TRS_V1_G6_U2_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson9.html
6	1	3	X	7		Y49534_TRS_V1_G6_U1_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week3/lesson7.html
5	2	1	X	10		Y49529_TRS_V1_G5_U2_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week1/lesson10.html
3	1	2	X	5		Y49519_TRS_V1_G3_U1_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week2/lesson5.html
4	2	1	X	6	UPDATED	Y49524_TRS_V1_G4_U2_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson6.html
4	1	1	X	10		Y40028_TRS_V1_G4_U1_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week1/lesson10.html
4	2	2	X	3	UPDATED	Y40028_TRS_V1_G4_U2_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week2/lesson3.html
5	1	2	X	12		Y49529_TRS_V1_G5_U1_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week2/lesson12.html
6	1	2	X	10		Y49534_TRS_V1_G6_U1_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week2/lesson10.html
6	2	3	X	13		Y49534_TRS_V1_G6_U2_W3_L13_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week3/lesson13.html
3	2	1	X	9		Y40023_TRS_V1_G3_U2_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson9.html
5	1	2	X	2		Y49529_TRS_V1_G5_U1_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week2/lesson2.html
6	1	2	X	6		Y49534_TRS_V1_G6_U1_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week2/lesson6.html
6	2	3	X	8		Y49534_TRS_V1_G6_U2_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week3/lesson8.html
5	1	2	X	9		Y40033_TRS_V1_G5_U1_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week2/lesson9.html
6	2	3	X	3		Y49534_TRS_V1_G6_U2_W3_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week3/lesson3.html
5	2	3	X	7		Y49529_TRS_V1_G5_U2_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week3/lesson7.html
3	2	1	X	2		Y40023_TRS_V1_G3_U2_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson2.html
6	2	2	X	10		Y49534_TRS_V1_G6_U2_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson10.html
3	2	3	X	5		Y40023_TRS_V1_G3_U2_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson5.html
4	1	3	X	6		Y40028_TRS_V1_G4_U1_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week3/lesson6.html
5	2	2	X	12		Y49529_TRS_V1_G5_U2_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week2/lesson12.html
4	2	1	X	10	UPDATED	Y40028_TRS_V1_G4_U2_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson10.html
5	1	3	X	3		Y40033_TRS_V1_G5_U1_W3_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week3/lesson3.html
5	2	2	X	6		Y49529_TRS_V1_G5_U2_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week2/lesson6.html
6	2	2	X	2		Y49534_TRS_V1_G6_U2_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson2.html
3	1	3	X	13		Y49519_TRS_V1_G3_U1_W3_L13_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week3/lesson13.html
4	2	3	X	6	UPDATED	Y49524_TRS_V1_G4_U2_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson6.html
3	1	3	X	6		Y40023_TRS_V1_G3_U1_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week3/lesson6.html
5	1	1	X	10		Y40033_TRS_V1_G5_U1_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week1/lesson10.html
4	2	3	X	14	UPDATED	Y49524_TRS_V1_G4_U2_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson14.html
4	2	3	X	5	UPDATED	Y40028_TRS_V1_G4_U2_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson5.html
3	2	2	X	8		Y40023_TRS_V1_G3_U2_W2_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week2/lesson8.html
5	1	1	X	8		Y40033_TRS_V1_G5_U1_W1_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week1/lesson8.html
3	2	1	X	13		Y49519_TRS_V1_G3_U2_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson13.html
3	2	3	X	9		Y40023_TRS_V1_G3_U2_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson9.html
3	1	2	X	2		Y49519_TRS_V1_G3_U1_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week2/lesson2.html
6	2	1	X	8		Y49534_TRS_V1_G6_U2_W1_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week1/lesson8.html
4	1	3	X	9		Y49524_TRS_V1_G4_U1_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week3/lesson9.html
4	2	1	X	2	UPDATED	Y40028_TRS_V1_G4_U2_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson2.html
4	2	1	X	3	UPDATED	Y40028_TRS_V1_G4_U2_W1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson3.html
4	1	3	X	8		Y49524_TRS_V1_G4_U1_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week3/lesson8.html
4	2	2	X	6	UPDATED	Y49524_TRS_V1_G4_U2_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week2/lesson6.html
3	1	1	X	5		Y49519_TRS_V1_G3_U1_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week1/lesson5.html
5	1	3	X	5		Y49529_TRS_V1_G5_U1_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week3/lesson5.html
6	2	1	X	9		Y49534_TRS_V1_G6_U2_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week1/lesson9.html
3	2	1	X	14		Y40023_TRS_V1_G3_U2_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson14.html
3	2	3	X	8		Y40023_TRS_V1_G3_U2_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson8.html
4	2	2	X	5	UPDATED	Y40028_TRS_V1_G4_U2_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week2/lesson5.html
5	1	3	X	14		Y49529_TRS_V1_G5_U1_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week3/lesson14.html
3	1	2	X	6		Y40023_TRS_V1_G3_U1_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week2/lesson6.html
5	2	3	X	13		Y40033_TRS_V1_G5_U2_W3_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week3/lesson13.html
6	1	1	X	6		Y49534_TRS_V1_G6_U1_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson6.html
5	1	1	X	9		Y40033_TRS_V1_G5_U1_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week1/lesson9.html
6	2	1	X	14		Y49534_TRS_V1_G6_U2_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week1/lesson14.html
5	1	1	X	11		Y40033_TRS_V1_G5_U1_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week1/lesson11.html
3	1	2	X	10		Y49519_TRS_V1_G3_U1_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week2/lesson10.html
4	2	3	X	7	UPDATED	Y49524_TRS_V1_G4_U2_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson7.html
6	2	2	X	3		Y49534_TRS_V1_G6_U2_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson3.html
5	1	3	X	9		Y49529_TRS_V1_G5_U1_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week3/lesson9.html
!!! SMALL GROUP DETECTION EXPLODED IN: Y40023_TRS_V1_G3_U1_W1_L13.indd
3	1	1	X	13		Y40023_TRS_V1_G3_U1_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week1/lesson13.html
4	2	1	X	11	UPDATED	Y40028_TRS_V1_G4_U2_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson11.html
5	2	2	X	13		Y49529_TRS_V1_G5_U2_W2_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week2/lesson13.html
6	2	1	X	5		Y49534_TRS_V1_G6_U2_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week1/lesson5.html
4	1	3	X	7		Y40028_TRS_V1_G4_U1_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week3/lesson7.html
4	1	2	X	13		Y40028_TRS_V1_G4_U1_W2_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson13.html
4	1	3	X	13		Y40028_TRS_V1_G4_U1_W3_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week3/lesson13.html
4	1	2	X	12		Y49524_TRS_V1_G4_U1_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson12.html
6	1	1	X	13		Y49534_TRS_V1_G6_U1_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson13.html
4	1	2	X	6		Y40028_TRS_V1_G4_U1_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson6.html
6	2	2	X	11		Y49534_TRS_V1_G6_U2_W2_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson11.html
3	2	1	X	3		Y40023_TRS_V1_G3_U2_W1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson3.html
3	2	1	X	6		Y49519_TRS_V1_G3_U2_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson6.html
6	2	3	X	2		Y49534_TRS_V1_G6_U2_W3_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week3/lesson2.html
5	1	2	X	3		Y40033_TRS_V1_G5_U1_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week2/lesson3.html
5	2	3	X	6		Y49529_TRS_V1_G5_U2_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week3/lesson6.html
4	2	2	X	9	UPDATED	Y49524_TRS_V1_G4_U2_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week2/lesson9.html
3	2	3	X	2		Y49519_TRS_V1_G3_U2_W3_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson2.html
3	1	1	X	10		Y40023_TRS_V1_G3_U1_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week1/lesson10.html
5	2	2	X	10		Y49529_TRS_V1_G5_U2_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week2/lesson10.html
6	2	1	X	6		Y49534_TRS_V1_G6_U2_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week1/lesson6.html
3	1	2	X	9		Y40023_TRS_V1_G3_U1_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week2/lesson9.html
3	2	3	X	7		Y40023_TRS_V1_G3_U2_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson7.html
3	2	2	X	12		Y40023_TRS_V1_G3_U2_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week2/lesson12.html
6	1	1	X	10		Y49534_TRS_V1_G6_U1_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson10.html
5	1	1	X	6		Y40033_TRS_V1_G5_U1_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week1/lesson6.html
6	1	1	X	9		Y49534_TRS_V1_G6_U1_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson9.html
3	2	3	X	14		Y49519_TRS_V1_G3_U2_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week3/lesson14.html
6	2	2	X	12		Y49534_TRS_V1_G6_U2_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson12.html
3	1	3	X	8		Y40023_TRS_V1_G3_U1_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week3/lesson8.html
4	1	2	X	5		Y40028_TRS_V1_G4_U1_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson5.html
4	2	1	X	13	UPDATED	Y49524_TRS_V1_G4_U2_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week1/lesson13.html
4	1	1	X	3		Y40028_TRS_V1_G4_U1_W1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week1/lesson3.html
6	2	3	X	11		Y49534_TRS_V1_G6_U2_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week3/lesson11.html
4	2	3	X	8	UPDATED	Y49524_TRS_V1_G4_U2_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson8.html
5	2	3	X	5		Y49529_TRS_V1_G5_U2_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week3/lesson5.html
3	1	1	X	3	UPDATED	Y40023_TRS_V1_G3_U1_W1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week1/lesson3.html
6	1	3	X	13		Y49534_TRS_V1_G6_U1_W3_L13_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week3/lesson13.html
6	1	3	X	2		Y49534_TRS_V1_G6_U1_W3_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week3/lesson2.html
5	2	2	X	8		Y49529_TRS_V1_G5_U2_W2_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week2/lesson8.html
3	2	1	X	11		Y49519_TRS_V1_G3_U2_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83494/html/grade3/unit2/week1/lesson11.html
6	1	1	X	5		Y49534_TRS_V1_G6_U1_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson5.html
4	1	2	X	9		Y40028_TRS_V1_G4_U1_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson9.html
3	1	2	X	13		Y49519_TRS_V1_G3_U1_W2_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week2/lesson13.html
6	1	2	X	3		Y49534_TRS_V1_G6_U1_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week2/lesson3.html
3	1	3	X	11		Y40023_TRS_V1_G3_U1_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week3/lesson11.html
6	1	2	X	2		Y49534_TRS_V1_G6_U1_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week2/lesson2.html
4	1	2	X	8		Y40028_TRS_V1_G4_U1_W2_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson8.html
3	1	3	X	5		Y40023_TRS_V1_G3_U1_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week3/lesson5.html
5	1	1	X	13		Y40033_TRS_V1_G5_U1_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week1/lesson13.html
6	1	3	X	14		Y49534_TRS_V1_G6_U1_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week3/lesson14.html
4	1	1	X	14		Y40028_TRS_V1_G4_U1_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week1/lesson14.html
5	2	1	X	14		Y49529_TRS_V1_G5_U2_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week1/lesson14.html
6	1	3	X	3		Y49534_TRS_V1_G6_U1_W3_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week3/lesson3.html
5	2	2	X	9		Y49529_TRS_V1_G5_U2_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83514/html/grade5/unit2/week2/lesson9.html
3	1	1	X	2		Y40023_TRS_V1_G3_U1_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week1/lesson2.html
4	2	3	X	9	UPDATED	Y49524_TRS_V1_G4_U2_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson9.html
4	2	3	X	13	UPDATED	Y49524_TRS_V1_G4_U2_W3_L13_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83504/html/grade4/unit2/week3/lesson13.html
4	1	1	X	2		Y40028_TRS_V1_G4_U1_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week1/lesson2.html
6	2	2	X	13		Y49534_TRS_V1_G6_U2_W2_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u2/X83524/html/grade6/unit2/week2/lesson13.html
3	1	3	X	9		Y40023_TRS_V1_G3_U1_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83493/html/grade3/unit1/week3/lesson9.html
5	1	3	X	11		Y40033_TRS_V1_G5_U1_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83513/html/grade5/unit1/week3/lesson11.html
6	1	1	X	11		Y49534_TRS_V1_G6_U1_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson11.html
6	1	1	X	8		Y49534_TRS_V1_G6_U1_W1_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83523/html/grade6/unit1/week1/lesson8.html
4	1	2	X	10		Y49524_TRS_V1_G4_U1_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u1/X83503/html/grade4/unit1/week2/lesson10.html
